ID,tweet
1693, SaharaReporters Join us today as we discuss Matters Arising on the Edo 2020 Governorship Election Time Wednesday 5 7pm WAT Streaming Live On Sahara Reporters 
1694, SaharaReporters Ondo Poll Confusion As SDP Candidate Supports Runningmate Backs Sahara Reporters 
1695, SaharaReporters Ondo Poll Expresses Concerns Over Reliance On NURTW Members For Transportation Of Electoral Materials Sahara Reporters 
1696, Dear Future Lady if you can not dance like this We fit get problem but fit teach anyway If you feel this mad twerking Like and Retweet Congratulations Neo Lilo Obaseki Koeman 
1697, Overheard without choice at Target xe2 x80 x9cI don xe2 x80 x99t know how people keep saying xe2 x80 x99s losing xe2 x80 x94 he xe2 x80 x99s drawing 15 000 people to rallies and xe2 x80 x99s getting dozen xe2 x80 x9d Man 50 or so to several women who appeared to agree 
1698, The result of is expected to be declared officially in 20 minutes time according to INEC state returning officer 
1699, APC agent said he has the mandate of his party not to sign the result sheet of other parties agents on ground including that of PDP are signing the result sheet 
1700, Edo Guber Election Gov Obaseki won in 13 LGAs Pastor Ize Iyamu won in 5 LGAs as declared by INEC returning officers Waiting for the State returning officer to declare the winner 
1701, Some facts you should know about Edo politics We vote candidate not party We hate godfatherism We have God the Father 
1702, Bernie Fears Joe Will Lose to Without More Radical Agenda 
1703, No bounce in support for Trump after RNC convention New Polls 
1704, am just concerned oo Now that APC lost in Edo Will Madam Tinubu still do big birthday xf0 x9f x98 x82 xf0 x9f x98 x82 because know Baba Tinubu Jagaban must be paraing now in his Bourdillion or his Edo Guesthouse xf0 x9f x98 x82 xf0 x9f x98 x82 Obaseki 
1705, In case you missed it Comrade Adams Oshiomole polling unit alone 1154 PDP 2 xf0 x9f x98 x82 xf0 x9f x98 x82 
1706, The new survey shows leading in multiple battleground states Read More 
1707, Obaseki you we what God says you are Thanks to Osho for the song 
1708, You conducted election during raining season and you expect the man with an Umbrella to lose 
1709, The most populous county in can move forward with plans to send all registered mail in ballot application for the November general state judge ruled 
1710, Joe will visit Kenosha on Thursday following visit 
1711, Will Travel to Kenosha on Thursday After Visited City to Rally for Law and Order 
1712, Joe leads Donald nationally Polls Washington Times 
1713, xf0 x9f x8e xb6It little ditty about amp SEE the video for my 
1714, Expect market regulation xe2 x80 x98avalanche xe2 x80 x99 if Biden beats Trump xe2 x80 x94 
1715, Where the Presidential Candidates Stand on Issues 
1716, Two hour break in announcing result is suspicious says Obaseki aide Special adviser to the Edo State governor on media and communication strategy Crusoe Osagie 
1717, Just in Results from 16 LGAs indicates Obaseki leads Ize Iyamu with 79 326 votes 
1718, after criticized for visiting yesterday he now feels he has to as well playing catch up is all he can try to do he will never keep up with Trump energy 
1719, just pray this Edo election will not end up like Kogi state Election PDP winning at polling units while APC winning the Election with INEC do not want any other BREAKING NEWS than Obaseki winning this election xf0 x9f x92 xaf xf0 x9f x92 xaf 
1720, Holding someone accountable is not an attack This is true for most countries of the world In Nigeria however holding General accountable is considered an attack and treasonable felony 
1721, Fact check Trump White House promotes misleading expectations for election night results 
1722, ALERT They are killing us and the planet do not allow your vote to provide cover for our two headed oligarchy 
1723, Trump lied about covid Biden is owned by oil execs who lied about do not believe me Check his stance on fracking No oligarchs get my vote 
1724, Whoah Never have EVER seen this for pres candidate 
1725, This defines indifference to death He makes fun of social distancing amp concern for general public continues to indulge in big political rallies with no masks no distancing These are super spreader events Approaching 200k dead from virus 
1726, Troubling read xe2 x80 x98According to 25 of Americans say there is some truth to conspiracy theory that pandemic was intentionally planned xe2 x80 x99 Huge power amp impact of social media on beliefs elections amp for vaccination programmes 
1727, This woman go don be cultist before Nobody should call me of Good night 
1728, is so full of crap he looks horrible he may not be around for the 
1729, The land of the rising sun Biafra my father land Our fathers paid the price by fighting the war Their labour will not be in vain 
1730, Biden versus Trump what do you think of their supporters 
1731, Since Obaseki is the winner of the Edo Gubernatorial election Can we now host the National Sports Festival in PEACE 
1732, Tell Awolowo in hell that the future is bright 
1733, grew up in Wike LGA Those people no dey fia fear anybody Ds Wike was LGA boss among people wey no dey fia anybody Rivers state people get crase pass any state 4 Nigeria Wike na 2 time governer 4 dat kind place APC wey jus start which day xf0 x9f xa4 xa3 xf0 x9f x98 x82 
1734, It has been proven beyond reasonable doubt that the Climate in the Niger Delta is not conducive for Godfatherism heard weather in Lagos is better xf0 x9f x98 x82 xf0 x9f xa4 xa3 
1735, APC waiting for night to come so that they can ADELEKE Edo state election results 
1736, BREAKING Edo Decides Obaseki wins floors APC Ize Iyamu do not joke with the power of the people of Edo state xf0 x9f x92 xaa xf0 x9f x92 xaa 
1737, Apc will collapse before 2023 We can not joke with Our youths future Apc is disaster Evil against humanity There is hope for the masses in 2023 and the power belongs to the people not godfathers 
1738, BREAKING Obaseki wins Edo State gubernatorial elections xf0 x9f x92 x83 xf0 x9f x92 x83 xf0 x9f x92 x83 xf0 x9f x92 x83 xf0 x9f x92 x83 
1739, It will take 600 years to announce one LG result is not Declare obaseki as winner The game is over 
1740, Congratulations GGO 
1741, INEC planing to declare Edo election inconclusive xe2 x80 x93 Wike raises alarm do not even dare to try that shit If not na wahala 
1742, xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 do not mess with my people Edo people huh Ize lyamu is loser 
1743, Oh God why why buhari weep for this country Exactly what they did in osun state God fight this battle for the Edo people Apc are evil 
1744, am tired of apc and INEC propaganda Why Break after break What is happening in collation centre right now in Edo state is evil against humanity Nigerians must raise alarm against apc and INEC they want to rig this election xf0 x9f xa4 xa6 xe2 x80 x8d xe2 x99 x80 xef xb8 x8f 
1745, INEC Break after break God this is not fair at all Edo people and obaseki deserve good news 
1746, After the announcement of 16 LGAs Obaseki leads Ize Iyamu with 87 677 votes xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f 
1747, Your VOTE is your VOICE 
1748, do not wonder any longer that Darius was chosen king by the instructions he gave to his nor that Caligula made his consul Astley can make his dance minuets amp hornpipes which is more extraordinary than to make them vote at an Horace Walpole 1783 
1749, Tinubu xe2 x80 x99s Empire Will End Where It Began xe2 x80 x93 Nigerians Mock Tinubu via xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 
1750, Thank you the Oloye Congratulations sir 
1751, Final Results From All LGAs Accredited VOTERS 557443 APC 223619 PDP 307955 Obaseki wins with difference of 84 336 votes Me Jesu xf0 x9f x99 x8f My people messed Ize Iyamu and his godfathers xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 
1752, Final Result Of Last Local Government Area Ovia South West Announced APC 10 636 PDP 12 659 Total valid votes 23 741 Rejected votes 743 Total votes cast 24 484 it is over xf0 x9f x92 x83 xf0 x9f x92 x83 
1753, Official results of the Edo state governorship election Orhionmwon as announced by INEC APC 10 458 PDP 13 445 Yes oo xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 
1754, Official results of the Edo state governorship election Orhionmwon as announced by INEC APC 10 458 PDP 13 445 Finally 
1755, PDP party agent raises the alarm over the sudden disappearance of the INEC Collation Officer of Orhionmwon LGA An agent of the APC however countered him accusing the PDP of altering election results Apc have started propaganda xf0 x9f xa4 xa6 xe2 x80 x8d xe2 x99 x80 xef xb8 x8f xf0 x9f xa4 xa6 xe2 x80 x8d xe2 x99 x80 xef xb8 x8f 
1756, Yakubu Mahmood is busy manipulating the PU result from Abuja Edo people voted in daylight and apc will rig it at the middle of the night 
1757, Overwhelming majority in Europe expects to win has been written off The same happened 4 years ago result Seems European analysts working for newspapers and TV radio do not have clue about US politics on the ground just talking to upperclass white black NY 
1758, Electorates in Oredo LGA Ward 6 PU 22 24 resist attempts by APC thugs to disrupt poll 
1759, Voters in Oredo LGA Ward 6 Polling Unit 22 resisted attempt by prominent APC chieftain in the area to induce electorates with money 
1760, BREAKING NEWS APC candidate for Pastor Osagie Ize Iyamu concedes defeat congratulates Governor Godwin Obaseki thanks Edo people 
1761, xe2 x99 x9f xef xb8 x8f will not call out for the same reason that will not call out right wing You do not sacrifice pieces on the chessboard unless the result gives you an advantage This is not rocket science and people should not be surprised by any of this 
1762, PHOTONEWS Accreditation and Voting Have Started at Unit 2 Ward 11 of Akure South LGA 
1763, COVID 19 protocol not adhere to as electorates check their names on the voting register in polling unit 01 Igbotako Ward two Okitipupa LGA 
1764, How can you conduct election during raining season and expect those with umbrella not to win Up PDP power xf0 x9f x98 x82 xf0 x9f x98 x82 
1765, accuses of using PEDs Presidential Enhancing Drugs after Joe hits 74 HRs 
1766, The MORE these attacks go on The MORE Sensible see THROUGH The aimed at Deceiving them 2020 targeted in misleading puddle video 
1767, he is allegedly in talks with the about HOW he can run to the Hills when he is been told to call SNAP where the Public are Sooooo DAFT they will vote in and Pass The Buck SOLVED 
