ID,tweet_text
9842,"b'Edo Election Results: INEC Announces Results Of 3 LGAs, PDP Leads Massively #EdoDecides2020 #EdoNoBeLagos #Edo2020 #EdoElection #EdoDecides #SnapAndSend #AllEyesOnINEC https://t.co/BkZVLHKpM5'"
9843,b'Edo 2020 Election: See Edo Election Results From Different Wards #EdoDecides2020 #EdoNoBeLagos #Edo2020 #EdoElection #EdoDecides #SnapAndSend https://t.co/wRcTDyzcbm'
9844,b'Edo 2020 Election: Edo Election Results From LGAs Announced By INEC  #EdoDecides2020 #EdoNoBeLagos #Edo2020 #EdoElection #EdoDecides #SnapAndSend #AllEyesOnINEC  https://t.co/4KbfTffGwl'
9845,b'#EdoDecides2020 #EdoNoBeLagos #Edo2020 #EdoElection #EdoDecides #SnapAndSend #AllEyesOnINEC Edo 2020 Election: Edo Election Results From LGAs Announced By INEC https://t.co/4KbfTffGwl'
9846,"b'Edo Election Results: INEC Announces Results Of 3 LGAs, PDP Leads Massively #EdoDecides2020 #EdoNoBeLagos #Edo2020 #EdoElection #EdoDecides #SnapAndSend #AllEyesOnINEC https://t.co/BkZVLHKpM5'"
9847,b'Edo 2020 Election: See Edo Election Results From Different Wards #EdoDecides2020 #EdoNoBeLagos #Edo2020 #EdoElection #EdoDecides #SnapAndSend https://t.co/wRcTDyzcbm'
9848,"b'#BREAKING: Edo Election Turns Bloody, One Shot Dead #EdoDecides2020 #EdoNoBeLagos #Edo2020 #EdoElection #EdoDecides #SnapAndSend https://t.co/dgHTFBfeqS'"
9849,b'#EdoDecides2020 #EdoNoBeLagos #Edo2020 #EdoElection #EdoDecides #SnapAndSend Edo 2020: I Pray To Lose Edo Election If... Governor Obaseki https://t.co/7JrsnHeccC'
9850,"b'After the order of Tinubu?  But honestly, I wish we can have more broadcasts like this from the VP or his principal on critical matters of National importance.  #OndoDecides2020 #EndSarsProtests #OndoDecides #Ondo2020 #EndSARS #COVID19 https://t.co/9iLtq38gFu'"
9851,b'#TheTrumpDepression  190+k Covid-19 related deaths  Millions unemployed  Huge deficits Business failures Huge trade deficits Racial unrest Polarized/ divided country  #Trump wants 4 more yrs.  #Trump2020LandslideVictory #Biden #BidenHarris2020  #VoteBlue https://t.co/YCNPAwwQKp'
9852,"b""Polls show #Biden isn't doing as well w/#Hispanic voters.  Guess it's fine w/#latinos that #Trump rips babies &amp; children from their parents and cages them. WTF!  #LatinosForTrump #LatinosWithTrump  #HispanicsForTrump  @ananavarro  @AmandiOnAir https://t.co/OC4mkyX72f"""
9853,b'https://t.co/VPxgigixmE Amazing must watch and share #BLM #BlackLivesMatter #USA #PJW #Maga #Trump #infowars #prisonplanet  #biden #democrats #Democrat #Kamala #tds'
9854,b'Chris Wallace is certainly one of the most impartial and competent journalists. This is going to be a feast for the eyes. @FoxNews #ChrisWallace #FoxNews #Trump #Biden https://t.co/LXPVzqiz1c'
9855,"b""It's time to reign in #whitmers #Authoritarianism and restart the #Michigan #economy. This over inflated #COVID19 scare, just to mess with our #election, is over.  https://t.co/JKUCbdAEjl"""
9856,"b""BREAKING NEWS ;The best position to celebrate victory is prayer's before we pop\xf0\x9f\x98\x8e #Obaseki  #EdoDecides2020 https://t.co/yt0NZlOIxW"""
9857,b'Can we make this trend? #IzeMakeThatCall \xf0\x9f\x98\x81   #ObasekiCoastsToVictory #EdoDecides2020 #oshiomole #Obaseki'
9858,"b'Promo ends Soon,7days https://t.co/s2Fy8JgX2E\xf0\x9f\x93\xae Sandra.ekwueme@germaine.com \xf0\x9f\x93\x9e\xe2\x98\x8e\xef\xb8\x8f08035451696,Ready for immediate delivery  #EdoDecides2020  #EdoElection  #Obaseki  #oshiomole https://t.co/GfLQsBFGoq'"
9859,b'I cannot stop to laugh today. Photo of the day #EdoElection #EdoNoBeLagos  #EdoDecides2020. I sit on the fence https://t.co/HeRHbtSWzQ'
9860,b'@MBuhari thank you Mr President for providing the right atmosphere for the most free &amp; fairest election  in Nigeria within the last 20 years  #EdoElection #EdoDecides2020 #EdoNoBeLagos  #Edo2020'
9861,b'Your enemies will think they\xe2\x80\x99re trying to destroy you but unknowingly pushing you to greatness. That is the story of Oshiomole and Godwin Obaseki!  Obaseki History maker!!!  #EdoElection #EdoNorBeLagos #EdoDecides2020 #EdoNoBeLagos'
9862,"b""Someone said Osun state election taught him never to underrate APC'S abracadabra. They don't know \xf0\x9f\x98\x82   APC have a way of playing Warning, Last card, CHECKUP!!\xf0\x9f\x98\x83  In this Edo election, watch out!  #Edo2020 #EdoDecides"""
9863,"b""#edodecide2020 I just hope this Election won't end up Inconclusive as they always do or Outrightly rigged by the Ruling Party ... Edo People Shine una Eye oh   #EdoDecides  #EdoNoBeLagos #Edo2020"""
9864,"b'Today marks the end to all political campaigns in Edo state and women and youth are the major target, we pray and hope for an improve electoral process that will enhance our democracy @OfficialAPCNg @OfficialPDPNig  #EdoDecides  #Edo2020'"
9865,b'#TheTrumpDepression  190+k Covid-19 related deaths  Millions unemployed  Huge deficits Business failures Huge trade deficits Racial unrest Polarized/ divided country  #Trump wants 4 more yrs.  #Trump2020LandslideVictory #Biden #BidenHarris2020  #VoteBlue https://t.co/YCNPAwwQKp'
9866,"b""Polls show #Biden isn't doing as well w/#Hispanic voters.  Guess it's fine w/#latinos that #Trump rips babies &amp; children from their parents and cages them. WTF!  #LatinosForTrump #LatinosWithTrump  #HispanicsForTrump  @ananavarro  @AmandiOnAir https://t.co/OC4mkyX72f"""
9867,b'You are screwed  #SanFrancisco   Even more than you already are that is....  16 yr Olds can now vote.... hahaha stick a fork in you your done.    https://t.co/PYhSGe68YN  #cnn #Biden #trump'
9868,"b""@aminusumar You guys that can't deliver Kano to #PDP are busy sympathy with #edo #PDP while Baba #Ganduje  did everything possible to deliver Edo to actual mandate which is #APC"""
9869,"b""@DailyMail You've got him now Media.   Ha...   How Dare #Trump take the Media/Dems/Left's IDEA.   Don't worry crazy Dems. The Media/Dems/Left are going to steal the election for Prez Kamala Harris...  #Biden #Trump #11thHour #cnn"""
9870,"b'@DailyMail Should spend that money,  to hire a body double. While he hides in his basement  #Biden #trump #cnn'"
9871,b'@realDonaldTrump @michaelscherer Donald must be getting really desperate about the #Election results \xf0\x9f\x98\x80\xf0\x9f\xa4\xa3'
9872,b'@jrnaib2 Plsss is it true dat my governor is in isolation center in benin?? \xf0\x9f\x98\x80\xf0\x9f\x98\x80 #ganduje #obaseki #EdoDecides2020 #EdoDecides'
9873,b'Congrat @GovernorObaseki  our able Governor  #WorldRecord #nobribe #peoplechoice #PDP #EdoNoBeLagos #EdoElection #edo #MeToo #EdoDecides2020 #LeMans24 #NigeriansMustGo https://t.co/3hv1yXNFIZ'
9874,"b'@Tutsy22 @SaharaReporters INEC officers confirming the claim by the @OfficialPDPNig  agent on the sudden disappearance of Orhionmwon LGA Collation Officer after arriving at @inecnigeria   headquarters, Benin, with the election result. #EdoDecides2020 #EdoElection'"
9875,"b""Edo Election Results: South-South State 'Definitely Not Lagos' - Omokri Read&gt; https://t.co/VK3n2f3Qzi #EdoDecides2020 #EdoDecides #EdoElection #Edo2020 #edoelection2020 #EdoDecide #EDOELECTIONS #EdoNoBeLagos"""
9876,"b""Edo Election Update: PDP's Atiku @atiku Reveals To Edoites 'Price Required To Make Vote Count' Read&gt; https://t.co/DQ3u6DE1dA #EdoDecides #EdoElection #EdoDecides2020 #Edo2020 #edoelection2020 #EdoVoteWatch2020 #EdoGovernorshipElection #Nigeria #Edo"""
9877,b'Work smart. #EdoDecides2020 #EdoDecides #EdoElection #edoelection2020 #EDOELECTIONS'
9878,b'@VanguardAllure Same godfatherism brought him - #desmondElliot - to power so let him keep #mute. If @AOshiomhole pride himself as godfatherism eliminator in #Edo political scene. Why does he wants to assume the new #godfather of same menace he fought against? #GO #EdoDecides #Obaseki'
9879,b'Congrat @GovernorObaseki  our able Governor  #WorldRecord #nobribe #peoplechoice #PDP #EdoNoBeLagos #EdoElection #edo #MeToo #EdoDecides2020 #LeMans24 #NigeriansMustGo https://t.co/3hv1yXNFIZ'
9880,b'You are screwed  #SanFrancisco   Even more than you already are that is....  16 yr Olds can now vote.... hahaha stick a fork in you your done.    https://t.co/PYhSGe68YN  #cnn #Biden #trump'
9881,"b'#trump says #bien will sell #usa to #china, he means to say #usa is so much in debt to #china we can either default or i can bully #china, #biden can only repay our debts, we love printing money which is our debt and its value is only if #china will buy. so screw #china. perfect.'"
9882,b'I believe the people of Edo spoke.  They wanted to continue with Obaseki and their wish supervened. Good luck! I see that the opposition keep thanking Pres. Buhari for non-interference in the election. Good of him! \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f #EdoDecides2020 #EdoDecides #EdoNoBeLagos #Edo2020'
9883,"b""Update On Edo Election: 'Words Fail Me', Obaseki Speaks As INEC Declares Him Winner Read &gt; https://t.co/hIuEj52STk #EdoDecides2020 #EdoDecides #EdoNoBeLagos #EdoElection #Edo2020 #EdoMustMoveForward #edodecide2020"""
9884,"b'#EdoDecides2020: Huge Ego Of Politicians Not Most Important, Says Ex-#Nigeria Senate President  Read&gt; https://t.co/548f6iuvbv  #EdoDecides #EdoNoBeLagos #EdoElection #Edo2020 #edodecide2020 #Edodecide #EDOELECTIONS BREAKING NEWS Fashola Tinubu Jagaban Lagosians'"
9885,"b""Edo Election Results: South-South State 'Definitely Not Lagos' - Omokri Read&gt; https://t.co/VK3n2f3Qzi #EdoDecides2020 #EdoDecides #EdoElection #Edo2020 #edoelection2020 #EdoDecide #EDOELECTIONS #EdoNoBeLagos"""
9886,b'Edo State Election Result: See Authentic Election Scores; Who Is Leading?  Read&gt; https://t.co/qXbteXxPPU  #EdoDecides2020 #EdoElection #Edo2020 #edodecide2020 #EdoDecide #EdoVoteWatch2020 #EdoDeservesObaseki #Edo #EdoGovernorshipElection #Nigeria  Obaseki Ize Iyamu Oshiomhole'
9887,"b""Edo Election Update: PDP's Atiku @atiku Reveals To Edoites 'Price Required To Make Vote Count' Read&gt; https://t.co/DQ3u6DE1dA #EdoDecides #EdoElection #EdoDecides2020 #Edo2020 #edoelection2020 #EdoVoteWatch2020 #EdoGovernorshipElection #Nigeria #Edo"""
9888,"b""Update On Edo Election: APC Whitewash Obaseki, PDP, At Oshiomhole's Polling Unit Read&gt; https://t.co/IlFmmFEXHz #EdoDecides2020 #EdoDecides #EdoElection #Edo2020 #EDOELECTIONS #EdoVoteWatch2020 #EdoGovernorshipElection #Nigeria"""
9889,"b""Edo Election Update: Gov'ship Candidate Expresses Sadness Over Non-participation In Poll  Details&gt; https://t.co/8i78DZB5aI #EdoDecides #Edo2020 #EdoElection #EdoDecides2020 #EdoVoteWatch2020 #EDOELECTIONS #Nigeria"""
9890,b'Exit Poll For Edo 2020 Governorship Election  Have Your Say &gt; https://t.co/15J9114jDc #EdoDecides2020 #EdoDecides #Edo2020 #EdoElection #EdoVoteWatch2020 #EdoDecide #EdoVoteWatch2020'
9891,b'Update On Edo Election: Check Out Top 10 Latest News For Saturday Evening Read&gt; https://t.co/wc7wrm0Jx5 #EdoDecides2020 #EdoElection #Edo2020 #EdoNoBeLagos #EdoDecide #Nigeria Obaseki'
9892,"b'Edo Election: Nigerian Govt Agency Deploys Hundreds Of Officers, Dogs Read&gt; https://t.co/M4Dppap9mN #EdoDecides2020 #EdoNoBeLagos #EdoMustMoveForward #Edo2020 #EdoElection'"
9893,b'Get Election LIVE UPDATES  Right here&gt; https://t.co/1hcs8ysIiA  #EdoNoBeLagos #Edo2020 #EdoElection #EdoDecides #edodecide2020 #EdoDecides2020 #Nigeria https://t.co/vfb3SncULl'
9894,"b""Edo State Gubernatorial Election 2020: Advocacy Group Raises Alarm On 'Disturbing New Trend Of Vote-Trading' Read&gt; https://t.co/GbnPQJwNLz #EdoDecides #EdoDecides2020 #Edo2020 #EdoNoBeLagos #EdoElection #Nigeria"""
9895,b'Edo State Election 2020: All Set For Gubernatorial Poll Read&gt; https://t.co/NTN5gET6A8 #EdoDecides2020 #EdoDecides #EdoNoBeLagos #Edo2020 #EdoElection #EdoMustMoveForward #Nigeria'
9896,"b'Edo Decides 2020: Why 483,796 Eligible Voters Will Not Vote In South-South State Read&gt; https://t.co/mC5yDNJrHK #EdoDecides #EdoNoBeLagos #Edo2020 #EdoElection #EdoDeservesObaseki #EdoMustMoveForward #EdoDecides2020'"
9897,b'Edo Decides 2020: INEC Chair Sends Out Clear Message On Election Eve Read&gt; https://t.co/r9hbxRVnCh #EdoDecides2020 #EdoDecides #Edo2020 #EdoNoBeLagos #EdoElection'
9898,"b'Buhari ""the pepertual failure"", call me!!! Tinubu ""Mr yellow teeth"", call me!!! Oshiomole, call me!!!! Pastor Iyamu, call me!!! Capt Hosa, call me!!! Tony ""the lion and tiger"" Kabaka, call me!!!  \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82  #EdoDecides2020 #Obaseki #ObasekiCoastsToVictory'"
9899,"b'Oshiomole, call me!!!! Pastor Iyamu, call me!!! Capt Hosa, call me!!! Tony ""the lion and tiger"" Kabaka, call me!!!  \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82  #EdoDecides2020 #Obaseki #ObasekiCoastsToVictory'"
9900,"b""Update On Edo Election: 'Words Fail Me', Obaseki Speaks As INEC Declares Him Winner Read &gt; https://t.co/hIuEj52STk #EdoDecides2020 #EdoDecides #EdoNoBeLagos #EdoElection #Edo2020 #EdoMustMoveForward #edodecide2020"""
9901,"b'#EdoDecides2020: Huge Ego Of Politicians Not Most Important, Says Ex-#Nigeria Senate President  Read&gt; https://t.co/548f6iuvbv  #EdoDecides #EdoNoBeLagos #EdoElection #Edo2020 #edodecide2020 #Edodecide #EDOELECTIONS BREAKING NEWS Fashola Tinubu Jagaban Lagosians'"
9902,b'Edo State Election Result 2020: Wike Congratulates Obaseki Read&gt; https://t.co/b93ZUh0hk8 #EdoNoBeLagos #EdoElection #EdoDecides2020 #EdoElection #edoelection2020 #EdoDecide #EdoNorth'
9903,"b""Edo Election Results: South-South State 'Definitely Not Lagos' - Omokri Read&gt; https://t.co/VK3n2f3Qzi #EdoDecides2020 #EdoDecides #EdoElection #Edo2020 #edoelection2020 #EdoDecide #EDOELECTIONS #EdoNoBeLagos"""
9904,"b""Edo Election Results: 'We Don\xe2\x80\x99t Want To Hear Inconclusive' - Wike To INEC Read&gt; https://t.co/DR9Pzdt4d8 #EdoElection #EdoDecides2020 #edodecide2020 #EDOELECTIONS"""
9905,b'Edo State Election Result: See Authentic Election Scores; Who Is Leading?  Read&gt; https://t.co/qXbteXxPPU  #EdoDecides2020 #EdoElection #Edo2020 #edodecide2020 #EdoDecide #EdoVoteWatch2020 #EdoDeservesObaseki #Edo #EdoGovernorshipElection #Nigeria  Obaseki Ize Iyamu Oshiomhole'
9906,"b""Edo Election Update: PDP's Atiku @atiku Reveals To Edoites 'Price Required To Make Vote Count' Read&gt; https://t.co/DQ3u6DE1dA #EdoDecides #EdoElection #EdoDecides2020 #Edo2020 #edoelection2020 #EdoVoteWatch2020 #EdoGovernorshipElection #Nigeria #Edo"""
9907,b'Work smart. #EdoDecides2020 #EdoDecides #EdoElection #edoelection2020 #EDOELECTIONS'
9908,"b""Update On Edo Election: APC Whitewash Obaseki, PDP, At Oshiomhole's Polling Unit Read&gt; https://t.co/IlFmmFEXHz #EdoDecides2020 #EdoDecides #EdoElection #Edo2020 #EDOELECTIONS #EdoVoteWatch2020 #EdoGovernorshipElection #Nigeria"""
9909,"b'#trump says #bien will sell #usa to #china, he means to say #usa is so much in debt to #china we can either default or i can bully #china, #biden can only repay our debts, we love printing money which is our debt and its value is only if #china will buy. so screw #china. perfect.'"
9910,"b""@aminusumar You guys that can't deliver Kano to #PDP are busy sympathy with #edo #PDP while Baba #Ganduje  did everything possible to deliver Edo to actual mandate which is #APC"""
9911,"b""@TheCenterofIL @tedsthetruth @mbracemoore Also, it's clear that he's far more intelligent and honest that #Trump. You should have Sanders. He's a far better man than both and still sharp.  Your health system sucks and is an international shame in the developed wotld. Sanders or #Biden would try to fix it."""
9912,"b""EDO DECIEDES: I'M DISAPPOINTED SAYS OBASEKI AFTER VOTING https://t.co/zhKO2SeDBu via @YouTube #JamesRodriguez #PortToAirtel #lindaikeji #iwobi #EdoDecides #EdoNoBeLagos #EdoElection #Edo2020 #Obaseki #oshiomole #izeiyamu"""
9913,"b'NORTHERN APC MEMBERS LAUGH TINUBU + WITHOUT THUGS, APC WILL BE BEATEN SI... https://t.co/hcE3iteZfg via @YouTube #firs #portugal #BBNAwards #dblack #CaptainAmerica #femi #buhari #BrandsForErica #tinubu #Obaseki #Edo2020 #marital'"
9914,"b""@aminusumar You guys that can't deliver Kano to #PDP are busy sympathy with #edo #PDP while Baba #Ganduje  did everything possible to deliver Edo to actual mandate which is #APC"""
9915,"b""EDO DECIDES: OBASEKI SUFFERS MASSIVE DEFEAT IN OSHIOMHOLE'S PULLING UNIT https://t.co/ST0GVQYC9B via @YouTube #EdoDecides #EdoDecides2020 #Obaseki #EdoElection #PortToAirtel #edonorth #Ighalo #GbeduWithLaycon #BBNajia #Oshiomhole"""
9916,"b'EDO DECIEDES: APC, PDP YOUTHS CLASH OVER MONEY SHARING https://t.co/t4j7Cxy3He via @YouTube #EdoDecides #EdoNoBeLagos #EdoElection #PortToAirtel #Obaseki #ItsDONE #Barca #oshiomhole #BBNaija'"
9917,"b'@Tutsy22 How can you hold elections in the rain, and expect us to vote someone with broom against one with an umbrella...???  #Obaseki  #EdoDecides2020'"
9918,b'One man singlehandedly pocketed a team and their candidateThe so called former national chairman of the team  and a man who forgot Lagos is his territory and our pastor ize iyamu... Congratulations to my Governor\xf0\x9f\x92\xa5... Godwin Obaseki CFR\xf0\x9f\x99\x8f #Obaseki #EdoDecides2020 #Tinubu'
9919,"b""EDO DECIDES: OBASEKI SUFFERS MASSIVE DEFEAT IN OSHIOMHOLE'S PULLING UNIT https://t.co/ST0GVQYC9B via @YouTube #EdoDecides #EdoDecides2020 #Obaseki #EdoElection #PortToAirtel #edonorth #Ighalo #GbeduWithLaycon #BBNajia #Oshiomhole"""
9920,b'Obaseki will win  Chelsea will win Man U will win  LAYCON will win   #EdoDecides2020  #Obaseki  #EdoDecides  #BBNajia'
9921,b'Indeed the voice of the people is the voice of God. Congratulations to my edo people. #EdoDecides2020 #EdoNoBeLagos #EdoElection https://t.co/EqEWExBxXZ'
9922,"b'We have seen this script play before.  Nigerians forget so quick how it played in Imo, Osun and Bayelsa. If the man who came 4th can be made first then anything is possible. The magic will happen in Supreme Court.   Obaseki, Ize-iyamu #EdoDecides2020 #EdoElection #EdoNorBeLagos'"
9923,"b""EDO DECIDES: OBASEKI SUFFERS MASSIVE DEFEAT IN OSHIOMHOLE'S PULLING UNIT https://t.co/ST0GVQYC9B via @YouTube #EdoDecides #EdoDecides2020 #Obaseki #EdoElection #PortToAirtel #edonorth #Ighalo #GbeduWithLaycon #BBNajia #Oshiomhole"""
9924,"b""EDO DECIEDES: I'M DISAPPOINTED SAYS OBASEKI AFTER VOTING https://t.co/zhKO2SeDBu via @YouTube #JamesRodriguez #PortToAirtel #lindaikeji #iwobi #EdoDecides #EdoNoBeLagos #EdoElection #Edo2020 #Obaseki #oshiomole #izeiyamu"""
9925,b'E don dey happen for #EdoDecides #Edo2020'
9926,"b""@TheCenterofIL @tedsthetruth @mbracemoore Also, it's clear that he's far more intelligent and honest that #Trump. You should have Sanders. He's a far better man than both and still sharp.  Your health system sucks and is an international shame in the developed wotld. Sanders or #Biden would try to fix it."""
9927,b'@TheRealMJT I\xe2\x80\x99m not following it that closely but I wouldn\xe2\x80\x99t like to choose between either of them #trump #Biden'
9928,"b'I am overwhelmed with joy, that for once in the history of this country, people, the youth especially stood their ground for what they want against huge bags of cash to entice them. So this can be possible all this while? I like this kind of revolution.  #EdoDecides2020 #obaseki https://t.co/0OiPS6HTWq'"
9929,b'Done and Dusted\xe2\x9c\x85\xe2\x9c\x85\xe2\x9c\x85  Obaseki 4+4 #Obaseki2020 #Obaseki #EdoNoBeLagos #EdoDecides2020 #EdoElection #InsidePolitics #SundayThoughts https://t.co/DvidPC6f2h'
9930,"b'Congratulations @GovernorObaseki, The @OfficialPDPNig, and all Edo People! Four more years! #EdoElection  #EdoDecides2020  #EdoNoBeLagos  #Obaseki https://t.co/o0oSWaRC69'"
9931,"b'Whatsoever has happened in Edo is a message to YORUBA people.  Stop calling Maalu ""brother""  #EdoDecides2020  #EdoElection  #CTVLiveTweets'"
9932,"b""A former Trump voter in Wisconsin perfectly encapsulates #Trump's problem in 2020: \xe2\x80\x9cI may not have agreed with some of the things (Joe) #Biden said, but at least he\xe2\x80\x99s trying to bring people together and find some way through it.\xe2\x80\x9d  https://t.co/7AK1F88OFM"""
9933,b'Irish Americans must support @JoeBiden @DrBiden #ireland #usa #eu #trump #biden #italia #italy #COVID19 #COVID\xe3\x83\xbc19 https://t.co/JPfSc0cged'
9934,"b'@BOGbadamosi @OfficialAPCNg @OfficialPDPNig God forbid PDP too! Siemens twins. Evil parties #Apc, #Pdp'"
9935,"b'#Edo2020   Unit 17, Ward 11 Oredo LGA   PDP 120 Apc 30  #EdoDecides2020  James'"
9936,b'What kind of #voting survey is this that #facebook is asking people if they want to participate in. Says it\xe2\x80\x99s going to test changing the user experience and how Facebook affects their opinions leading up the #election. Sketchy! https://t.co/tAqZlwMJGe'
9937,"b'It\'s strange, even though ""the lesser of two evils"" has been a dominating argument in every single #election in my life, I don\'t think I\'ve ever heard a candidate refer to themselves as the lesser of two evils.'"
9938,"b'Somebori should go n collect his kneeling down back, nonsense #EdoDecides2020, #EdoNorBeLagos #Obaseki'"
9939,"b'#BreakingNews #Obaseki has won #EdoDecides2020 and will be sending #oshiomole out of #EdoNoBeLagos  Edo Election: Total of election results announced so far:  APC - 156,240  PDP - 236,735  #EdoDecides2020'"
9940,b'#CDDAnalysisCentre #EdoElection #EdoDecides2020  The victory in Edo election is for the people.  The electorate just like in 2015 presidential elections has played the prominent role of deciding who governs them base on the results we hv seen so far'
9941,"b'Now because the stock in the vehicle is perishable, they said we have to wait till Monday before we get the ticket. This is exploitation @followlastma &amp; touts in Lagos is becoming unbearablefor business owner. @RuggedyBaba please kindly retweet this injustice #EdoDecides #Edo2020 https://t.co/bqlNVy37oI'"
9942,b'What did you see when you zoomed this?   Be honest.  Is it obaseki Iyamu oshio or something else  #edo #EdoNoBeLagos https://t.co/eacwcsFj2y'
9943,"b""A former Trump voter in Wisconsin perfectly encapsulates #Trump's problem in 2020: \xe2\x80\x9cI may not have agreed with some of the things (Joe) #Biden said, but at least he\xe2\x80\x99s trying to bring people together and find some way through it.\xe2\x80\x9d  https://t.co/7AK1F88OFM"""
9944,b'Irish Americans must support @JoeBiden @DrBiden #ireland #usa #eu #trump #biden #italia #italy #COVID19 #COVID\xe3\x83\xbc19 https://t.co/JPfSc0cged'
9945,b'How about the Election battle in Florida: https://t.co/fVbrZ1MfTR  What a battleground.   Bush v Gore 2020.  #USElection2020 #Trump #Biden https://t.co/rqaxFXc2GS'
9946,b'Ya this \xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f @POTUS #Trump @VP @GOP #TrumpDoesntCare #TrumpChaos #TrumpIsANationalDisgrace #TrumpIsALiar #TrumpIsALoser #TrumpIsARacist #TrumpIsDumb #TrumpHatesOurMilitary #TrumpIsALoser #ClimateCrisis #COVID #Vote #Biden #TrumpHatesAmerica https://t.co/hjCKCa8OWV'
9947,"b'@3658_1 @GOPChairwoman He\xf0\x9f\x91\x8fis\xf0\x9f\x91\x8fnot\xf0\x9f\x91\x8fthe\xf0\x9f\x91\x8fcurrent\xf0\x9f\x91\x8fpresident\xf0\x9f\x91\x8f! Helloooo up there Jim. Are you thinking w/your brain or your ass, because u sound like a pile \xf0\x9f\x92\xa9 just about NOW! #Trump is in charge of this country so it is HIS issue. #Biden created the pandemic task force that your president dismantled!'"
9948,b'@POTUS @realDonaldTrump You will never understand how #Biden can connect with people without a rally. #Trump #Trump2020Landslide #TrumpHatesAmerica #TrumpIsANationalDisgrace #TRUMPISASUPERSPREADER https://t.co/LS3jrkXbZh'
9949,b'A MUST watch!!! #Biden #Vote #VoteBlue2020 #Trump #COVID19 #TrumpMeltdown #TrumpHatesVeterans #TrumpKnewVoteBlue #Veterans @Vets4Biden @votevets @RVAT2020 @ProjectLincoln #Trump2020Landslide #TrumpHatesOurTroops #VetsAgainstTrump #TrumpSuperSpreader https://t.co/iNHo0jxiRw'
9950,"b'@thebr0keb0i #MAGA accusations  Are always projections Of right wing perversions. #Qanon fingers #Biden  So we won\xe2\x80\x99t think about What #Trump is hiding In HIS swamp Abetted By an alphabet Of beta men &amp; women: Acosta, Barr, Cohn,  Dershowitz, Epstein, Flynn, Guiliani, Hewitt,  Ivanka et cetera'"
9951,b'@jimidisu Big kudos to the Oba of Benin who dealt with the issue of possible #electionviolence before it reared its ugly head.  #EdoNoBeLagos #EdoElection #Edo2020 #Edodecides2020 #edostateelection'
9952,"b'This is bad PR for @TVCconnect . @channelstv and @NTANewsNow , please take note.  #EdoDecides #EdoDecides2020 #EdoNoBeLagos #Edo2020 https://t.co/6Km2rthvbX'"
9953,b'#Biden Needs to DOMINATE the #PopularVote to Beat #Trump Says the #ElectoralCollege   #hiphop #rap #music #rapper #trap #dance #beats #love #hiphopmusic #artist #newmusic #producer #rnb #dj #rapmusic #art #hiphopculture #freestyle #soundcloud #explorepage #spotify #follow #usa https://t.co/xbgLpFmlTn'
9954,b'This is how we voted! #Obaseki #EdoDecides2020 https://t.co/bChr83EqIf'
9955,"b""From all indications, it's not going to be easy for @APCNigeria in #EdoDecides2020 maybe they should adapt to their plan B which is #Inconclusive #EdoPeopleHasDecided #Obaseki all the way"""
9956,b'Edo election\xe2\x80\x93Obaseki says INEC is not well prepared for the governorship election https://t.co/GsNibWcp6l #INEC #EdoDecides #EdoDecides2020 #Obaseki #ObamaWasBetterAtEverything #Nigeria'
9957,b'@jimidisu Big kudos to the Oba of Benin who dealt with the issue of possible #electionviolence before it reared its ugly head.  #EdoNoBeLagos #EdoElection #Edo2020 #Edodecides2020 #edostateelection'
9958,b'Obaseki declared the WINNER \xf0\x9f\x92\x83\xf0\x9f\x95\xba\xf0\x9f\x8f\xbc\xf0\x9f\x92\x83\xf0\x9f\x95\xba\xf0\x9f\x8f\xbc NA GOD WIN OOO \xf0\x9f\x95\xba\xf0\x9f\x8f\xbc\xf0\x9f\x92\x83\xf0\x9f\x95\xba\xf0\x9f\x8f\xbc\xf0\x9f\x92\x83  #EdoDecides2020 #EdoNoBeLagos #EdoNoBeLagos #EdoElection #Edo2020 #edo @SaharaReporters @OfficialPDPNig @OfficialAPCNg @inecnigeria https://t.co/lZStdbAwYZ'
9959,"b'My #EDO people make una chuk eye well well inside that politics, make u no let dat man wey come from #KANO carry the election go #Inconclusive gurd and protect ur votes. #EdoDecides2020  #EdoNoBeLagos  #EdoNoBeKano #EdoElection  #AtikuKawai2023ForEdoElections2020 #AtikuKawai2023'"
9960,b'Because tor must to gba  #EdoDecides2020 #EdoNoBeLagos #EdoElection #Obaseki #Obaseki2020 #nogodfather #PDP #Torgba https://t.co/MHyqhzo7DQ'
9961,"b'4+4= 8 Orgbane \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd  BREAKING NEWS: Obaseki leading with 87,000 plus \xf0\x9f\x98\x84  #EdoDecides2020 #EdoNorBeLagos #EdoElection @OfficialPDPNig @OfficialAPCNg @instablog9ja #SundayMorning #Edo https://t.co/6zFX2rTzz6'"
